2025-09-17 01:31:47,433 | __main__ | INFO | STARTING JIT Market-Making Bot in Sniper Mode...
2025-09-17 01:38:16,203 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:16,297 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:16,437 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:17,492 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:18,054 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:18,055 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:18,055 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:18,055 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (156ms)
2025-09-17 01:38:18,056 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:18,056 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:18,057 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:18,203 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:18,205 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:18,306 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:18,374 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:18,455 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:19,499 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:20,087 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:20,088 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:20,089 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:20,089 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (156ms)
2025-09-17 01:38:20,089 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:20,089 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:20,090 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:20,441 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:20,443 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:20,566 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:20,673 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:20,777 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:21,802 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:22,538 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:22,539 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:22,540 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:22,540 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (327ms)
2025-09-17 01:38:22,540 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:22,541 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:22,541 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:22,686 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:22,687 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:22,806 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:22,903 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:23,037 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:24,552 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:25,137 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:25,138 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:25,138 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:25,139 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (154ms)
2025-09-17 01:38:25,139 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:25,140 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:25,140 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:25,298 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:25,301 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:25,387 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:25,483 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:25,617 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:26,674 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:27,473 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:27,474 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:27,474 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:27,475 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (327ms)
2025-09-17 01:38:27,475 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:27,475 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:27,476 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:27,811 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:27,813 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:27,926 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:28,069 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:28,216 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:29,256 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:29,900 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:29,901 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:29,901 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:29,903 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:38:29,903 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:29,903 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:29,903 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:30,050 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:30,052 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:30,208 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:30,314 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:30,448 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:31,477 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:32,040 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:32,040 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:32,041 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:32,041 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (158ms)
2025-09-17 01:38:32,042 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:32,042 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:32,042 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:32,195 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:32,197 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:32,314 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:32,446 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:32,588 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:33,612 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:34,169 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:34,170 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:34,170 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:34,170 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (143ms)
2025-09-17 01:38:34,170 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:34,171 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:34,171 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:34,318 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:34,320 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:34,469 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:34,603 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:34,756 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:37,697 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:38,256 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:38,257 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:38,257 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:38,258 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:38:38,258 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:38,259 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:38,259 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:38,405 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:38,406 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:38,524 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:38,603 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:38,709 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:39,722 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:40,460 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:40,461 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:40,461 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:40,461 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (328ms)
2025-09-17 01:38:40,462 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:40,462 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:40,462 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:40,803 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:40,805 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:40,946 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:41,084 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:41,205 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:42,255 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:42,869 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:42,870 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:42,871 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:42,871 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:38:42,871 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:42,872 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:42,872 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:43,031 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:43,033 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:43,146 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:43,278 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:43,344 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:45,505 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:46,258 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:46,259 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:46,260 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:46,260 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (331ms)
2025-09-17 01:38:46,260 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:46,261 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:46,261 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:38:46,414 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:46,416 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:38:46,497 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:46,591 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:46,660 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:38:48,720 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:38:49,451 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:38:49,451 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:38:49,452 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:38:49,452 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (326ms)
2025-09-17 01:38:49,452 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:38:49,453 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:38:49,453 | libs.sidecar_validator | INFO | Sidecar validation passed
